apple_tweet_id,customer_tweet_id,customer_text,apple_reply_text,created_at
2050792,2050793,Hey @115858 fix your software I have to restart my phone 50x a day cause it’s constantly freezing. Wtf!?,@488649 Restarting is not what you expect to do frequently. Send us a DM telling us the iPhone you have and the iOS version number. https://t.co/GDrqU22YpT,Thu Oct 05 18:33:47 +0000 2017
1675485,1675486,"Dear @115858 , 

Please fix the whole I️ thing that’s happening. It’s getting really annoying.

Sincerely,
Everyone with an iPhone.",@509746 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 05:09:08 +0000 2017
2129239,2129241,"I attempted to update my iPhone, the shit froze on the apple logo screen &amp; now I'm without a phone. thank you @115858 😁","@626793 Hi. We're here for you. Have you check out the steps under ""if the update doesn't complete"" here: https://t.co/Ui1yTnOCUz",Wed Nov 08 18:28:33 +0000 2017
2985587,2985588,Hey Steve I can’t add a fingerprint the page just keeps turning into this @AppleSupport https://t.co/jzuNunOrFX,"@251097 We want you to be able to take advantage of the security and convenience of Touch ID. Are you setting it up for the very first time, or trying to add a new fingerprint? Have you restarted normally since encountering this behavior? Let us know in DM. https://t.co/GDrqU22YpT",Tue Nov 21 03:57:09 +0000 2017
1743557,1743558,@69812 @115858 There’s a bug with ios 11.1 that changes the letter I️ to an A with a little question mark box,@525888 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 06:34:32 +0000 2017
489677,489679,@AppleSupport @115858 Dammit It’s freaking 10:25am and I’m at 37% battery life!!!!  It’s Bullshit that happens with every new phone release !  Anybody else sick of this crap ? https://t.co/cXTR0tFyqE,@231627 We understand how important battery life is for your iPhone. Let us help. DM us and tell us which version of iOS you're running. Find that under Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,Fri Dec 01 15:27:33 +0000 2017
946780,946781,"@AppleSupport tell me why after updating my software my phone constantly freezes, I cant make calls, and it randomly restarts. Ridiculous!",@344514 We want to look into this with you. Our latest version is iOS 11.0.3. Are you fully up to date?,Sat Oct 14 00:33:26 +0000 2017
370174,370175,Hey @AppleSupport what’s this? Every time I (and others) type “I️” it wants to replace with this weird “ A ? “ thing. #StrangerThings https://t.co/IjlsTFYYAp,@203670 We'd be happy to work with you on getting your keyboard working properly again. Send us a DM and we'll begin. https://t.co/GDrqU22YpT,Fri Nov 03 13:37:39 +0000 2017
2001698,2001699,"@115858 11.1 has too many issues , when will fix be released?","@591894 While we’re unable to speculate on when the next update will be released, we’d like to help. Meet us in DM to continue. https://t.co/GDrqU22YpT",Fri Nov 03 16:21:06 +0000 2017
1933423,1933424,@AppleSupport how do I get the notifications screen not to look like the lock screen after latest iOS “upgrade”?,"@575324 Let's take a look at this together. So we can better understand, can you send us over a few more details in DM, please? https://t.co/GDrqU22YpT",Sat Oct 28 22:48:07 +0000 2017
2949557,2949558,If @115858 could fix their #AppleMusic app so that it doesn’t randomly pause our music that would be great.. especially since it’s like the most expensive option for us @AppleSupport users... #SoAnnoying #IPayTooMuchForThisToBeAnIssue! 😡😡🤬🤬😡😡,"@501932 We certainly want you to be able to enjoy your music! Which version of iOS 11 have you updated to? Is this music downloaded for offline listening, or streaming?",Wed Nov 29 16:16:16 +0000 2017
848079,848080,@AppleSupport Hello does trade in store give you a gift card or do you have to use the credit at that one store? https://t.co/yJp5wZ87JS,@321557 Thanks for reaching out. We suggest reaching out to our Online Store team for clarity on this.  https://t.co/8yjRd1Xo0i,Fri Oct 13 05:47:16 +0000 2017
695368,695369,"@AppleSupport why is my iPhone crashing on every app when I play a video? Snapchat, instagram, Facebook? Phone is updated as well as apps",@285851 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Thu Nov 23 11:50:26 +0000 2017
385437,385436,@AppleSupport No one bloody replies on DM.,@205135 We're here for you and will keep an eye on your messages. Send us a DM to continue. https://t.co/GDrqU22YpT,Wed Oct 11 02:30:16 +0000 2017
892834,892836,My iPhone 7 Plus has endless problems since upgrading to 11.0.3 @AppleSupport. Unresponsive and laggy when clicking on anything. Awful! 😣,@332003 Let us know when you notice the lag and unresponsiveness the most and we'll help.,Fri Oct 13 17:34:33 +0000 2017
2093683,2093684,This is really starting to piss me off. I’m literally connected to WiFi @AppleSupport https://t.co/BMqQOyfvlB,@208850 Thanks for reaching out. Send us a DM so we can provide some guidance. https://t.co/GDrqU22YpT,Wed Nov 08 03:23:51 +0000 2017
2616972,2616973,Hey @115858 Maps: you need an update! Not good route advice. https://t.co/o1K012jeVH,@739654 We'd like to know more about this. DM us with some details about the route and we'll look into it further with you. https://t.co/GDrqU22YpT,Sun Nov 26 21:34:31 +0000 2017
2302762,2302764,Dernière mise à jour #ios111 de faite et toujours le même bug sur #AppleMusic @AppleSupport aidez moi j’en ai marre!!,@668222 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Sun Nov 12 15:56:47 +0000 2017
550838,550837,@AppleSupport Updated to 11.2 yesterday. But the issue still persists,"@248331 Okay, thanks. Let's get to DM to continue. https://t.co/GDrqU22YpT",Sat Dec 02 22:27:50 +0000 2017
687903,687901,"@AppleSupport I have dozens of apps that are just ‘waiting’ with no apparent progress. If I tap them they go immediately to 70% downloaded and then stop. 

New apps download fine. One possible complication is that I have apps from both US and AU stores.",@83673 That may be part of the issue here. If you check the App Store with the steps here: https://t.co/I39AyMJNgb are the apps that won't download all from one countries store? Let us know in DM and we'll work from there. https://t.co/GDrqU22YpT,Thu Nov 23 18:38:08 +0000 2017
2036893,2036894,Face ID failed on me 4 times today just now. #FaceID #iPhoneX @AppleSupport just got the phone today.,@329366 We want to look into this with you. DM us what iOS version you're on and any other details. We'll continue with you there. https://t.co/GDrqU22YpT,Mon Nov 06 23:06:59 +0000 2017
2004390,2004391,@115858 no phone cause this shit just cut off and stayed on the apple logo for several hours with still no success of turning on after the next day.,"@592724 Let's follow the steps here: https://t.co/8MvHMFZ83h to get iPhone back on. If it persists, meet us in DM, please. https://t.co/GDrqU22YpT",Fri Nov 03 22:12:09 +0000 2017
2944441,2944442,"Change #macOSHighSierra root password: sudo passwd root
Disable #macOSHighSierra root account: dsenableroot -d
Do not use Directory Utility, it doesn't work! #OMG #WTF @AppleSupport #Apple #Security #OSX #macOS @115858 https://t.co/9cewXvbbkI",@287766 We'd like to discuss this further with you. Please send us a DM to continue with us. https://t.co/GDrqU22YpT,Wed Nov 29 11:31:21 +0000 2017
1956314,1956316,". @AppleSupport someone from @115858 lost some of our photos from iCloud, after 6 weeks someone is supposed to be getting back to us!!!!!!!!",@580584 We'd be glad to look into this with you. Can you DM us more about this? Thanks. https://t.co/GDrqU22YpT,Wed Oct 18 16:09:17 +0000 2017
1829944,1829945,iPhone keeps freezing/glitching with the newest iOS update and I'm sad because I've never had a problem with @115858 before. @AppleSupport,"@549142 Let's work together in DM to investigate what's going on with your iPhone, and make sure it's available when you need it! https://t.co/GDrqU22YpT",Tue Oct 17 16:13:18 +0000 2017
2065293,2065294,.@AppleSupport what’s going on with iOS11? I’ve had to reset 4x today and it’s acting slow right now like it’s about to happen agai,@610750 We understand you need a reliable phone. Please DM your iPhone model and country so we can locate your support options. https://t.co/GDrqU22YpT,Sat Oct 07 21:04:06 +0000 2017
1996260,1996261,@AppleSupport apple phones literally sucks none of the apps are working fine . Can you call me to discuss this  asap pls.,"@399019 Let us know via DM in detail what is occurring, then we can definitely look in to it with you from there. https://t.co/GDrqU22YpT",Fri Nov 03 08:49:45 +0000 2017
2398178,2398179,Really think @115858 should gives me some sort of award - I've successfully broken 3 #iPhone since April 🙋🏻back to iPhone 5 for now..woohoo!,"@690185 If you're needing help with any of your iPhone's, let us know more about what happened within DM here: https://t.co/GDrqU22YpT",Tue Nov 14 04:15:57 +0000 2017
41702,41703,Now this crazy iPhone 8 is putting all sorts of emoji‘s in my writing. I️ hate emoji’s! @AppleSupport fix the system!,"@124307 Please go to Settings &gt; Reset &gt; Reset keyboard dictionary to reset any unwanted correction, then restart your iPhone.",Wed Nov 01 12:40:57 +0000 2017
366975,366978,"@AppleSupport iOS11, handoff no longer works between iphone 6 and iPad Pro. Rebooted, switched handoff &amp; bluetooth off and on. Help please?",@117107 We can take a look at this. Can you tell us more about how you used it? Thanks.,Sun Oct 08 15:17:09 +0000 2017
850437,850438,Also @115858 my iPhone 7+ isn't connecting to wifi. I'm having to use my iPhone 6 because it won't work. Ever since I updated to iOS 11,@222391 We'd like to help get Wi-Fi working on your iPhone 7 Plus. Let's talk about this in DM. https://t.co/GDrqU22YpT,Fri Oct 13 06:20:37 +0000 2017
2304536,2304537,.@115858 your latest update is annoying me! My phone is even slower than ever and it has weird autocorrects! 🙄🤬,"@668650 Let's find a solution together. Just to be sure we're on the same page, is your iPhone running iOS 11.1.1? Tap on Settings &gt; General &gt; About to find out.",Sun Nov 12 18:47:07 +0000 2017
1656566,1656567,The newest software update has a glitch where anytime i type “i” it autocorrects to “!?”  @115858 😩😤,@505492 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXefaskH https://t.co/GDrqU2kzhr,Mon Nov 06 02:20:25 +0000 2017
1537010,1458827,@115858 I’d like to meet my new #iphonex but it won’t activate,@476533 Let's see what we can do to get your new iPhone X up and running! Have you seen the steps here already? https://t.co/Mhw9pFAK08,Fri Nov 03 20:31:20 +0000 2017
489633,489632,@AppleSupport It quits right away and yes. Also logged out of Apple ID also deleted the app and re downloaded,@231613 Let's go ahead and meet in DM and we'll continue to look into this. https://t.co/GDrqU22YpT,Fri Dec 01 18:54:06 +0000 2017
1982796,1982797,Using SMS as a second factor is only any good if you actually get the message! @AppleSupport @118101,@456250 We'd like to help. Check out the steps in this link to see if it resolves the issue: https://t.co/RkF4PxsQsw Questions? DM us. https://t.co/GDrqU22YpT,Wed Nov 01 20:15:49 +0000 2017
542369,542370,Same ISSUE @AppleSupport !!! https://t.co/CsTJkjhW3x,"@245878 We can help out. We need to get you updated to iOS 11.2. The process is going to be a little different from a typical update. Use the instructions here: https://t.co/osZOKKTalm

Before updating, make sure you have a current backup. Tell us in DM if the issue continues: https://t.co/GDrqU22YpT",Sat Dec 02 07:46:04 +0000 2017
2948381,2948382,Anyway DM me if you’re in any way interested in making this right because this is ridiculous. @115858 @AppleSupport,@814285 We understand how this would be unexpected. We'd like to take a closer look with you. Please send us a DM including where the scratches are located on the screen. https://t.co/GDrqU22YpT,Wed Nov 29 15:16:27 +0000 2017
1336260,1336262,"@115858 #iPhoneX pre-order via app was horrible. Page unavailable, errors left and right, placed order and was given an incomplete notice.",@431717 Our Sales Support can look into this with you. Use this link to get over to them for more help: https://t.co/8yjRd1Xo0i,Fri Oct 27 07:43:30 +0000 2017
1912500,1912501,@115858 what’s going on with IOS 11. It’s a disaster. Phone seizing. Battery issues. New podcast tab is terrible.,@569677 We're here to help. Tell us which version of iOS you're running in DM. Find that under Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,Thu Oct 26 19:03:58 +0000 2017
1132203,1132201,@AppleSupport i phone 7 and these messages randomly deleted 🤕,@__lozo__ Did this happen after an update? Please DM us which country you're in and the iOS version you're on. We'll continue support there. https://t.co/GDrqU22YpT,Tue Oct 24 14:29:55 +0000 2017
446477,446478,"@AppleSupport Hi, after installing iOS 11 on my 6 Plus handoff/continuity doesn't work. Toggled wifi/bluetooth and restarted... :(",@220754 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this with you there. https://t.co/GDrqU22YpT,Thu Nov 30 19:22:11 +0000 2017
1170177,1170178,"Come è possibile che non posso riprodurre un video che ho fatto con iPhone 7 in 4k su MacBook Retina 12"" Early 2015, OS High Sierra? @115858 https://t.co/dZa2kYkVcx",@395234 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Tue Oct 24 18:51:02 +0000 2017
1573634,1573632,@AppleSupport I did that and it seems to be working. Thanks!,@485014 Excellent! We're here for you if you have any other questions. Have a great day!,Sat Nov 04 15:19:55 +0000 2017
1134147,1134145,"@AppleSupport Oops! This was specifically on how to delete podcasts, which is exactly what I don’t want to do!",@387236 We'd like to continue helping. Let's meet in DM. https://t.co/GDrqU22YpT,Tue Oct 24 15:54:17 +0000 2017
90724,90725,"Yo,@115858, on my 45 minute commute, I’ve checked my emails (maybe twice), read an article and listened to some Spotify. My battery has dropped from 100% to 65%, what gives? Is it because my phone’s just out of warranty and you want me to spend my hard earned cash on a new one?",@135645 This definitely isn't the experience we want you to have with your iPhone. Let's see what we can do to get it resolved. Which version of iOS are you using? You can find that in Settings &gt; General &gt; About.,Thu Nov 30 09:20:19 +0000 2017
1011778,1011779,What’s the point of Apple Pay if it never works @AppleSupport,"@359396 Give us some details on what happens when you try to use Apple Pay, and we’ll parter with you to work towards a resolution.",Sat Oct 14 12:58:43 +0000 2017
1681556,1681557,So y’all aren’t going to fix this “ I️ “ problem ?  @AppleSupport,@511231 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 13:36:36 +0000 2017
1464387,1464388,@AppleSupport why does the letter 👁 not show up on a sent message?,@459905 What iOS version are you currently on? Let us know in Direct Message and we'll take a look. https://t.co/GDrqU22YpT,Thu Nov 02 17:05:57 +0000 2017
1593271,1593272,Like wtf @AppleSupport what is this !!! https://t.co/7cEXyTBriO,@253382 We'd like to help. Try out this work around until this issue is fixed in a future update: https://t.co/sDSg93LaFu,Sat Nov 04 21:48:58 +0000 2017
2728264,2728262,@AppleSupport Hi. I’m running iOS 11.1.2 and when I restart my phone the notifications appear correct. I can’t say for sure if it’s the same notifications I have the prob with.,@764991 Got it. Do you happen to have large text enabled in Settings &gt; General &gt; Accessibility?,Mon Nov 20 14:16:57 +0000 2017
1592815,1592816,Man I’m tired of these dumbass questions marks... fuck. Y’all need to fix this shit @AppleSupport,@401812 Here's an article that can help: https://t.co/xU1AGHStV6,Sat Nov 04 21:35:43 +0000 2017
888070,888071,@38878 hey!! I had a problem running an action on Apple Watch watchOS 4.0.1. could ya help? @AppleSupport said they can't do nothing 😬,@184724 We'll be happy to look into this with you. Go ahead and provide us with more details within DM here: https://t.co/GDrqU22YpT,Fri Oct 13 16:56:14 +0000 2017
29562,29560,@AppleSupport Other wired thing before I update I had 6 gig available and after I have 10 more. I don’t know why,@122491 Did this just happen when you updated to iOS 11.1.2 or did you notice it with a previous iOS update? Did the slowness start with this update or a previous update? Let us know in DM. We'll continue there. https://t.co/GDrqU22YpT,Wed Nov 22 18:43:41 +0000 2017
1967167,1967164,@AppleSupport The new update is still slow. A spectacular amount of lag on the music app when skipping songs! I often press ‘skip’ twice as it’s so slow I think I haven’t pressed it!,@498109 Thanks for getting back to us. Let's go over to DM to continue working on this. https://t.co/GDrqU22YpT,Wed Nov 15 07:29:37 +0000 2017
1786223,1786224,@115858 iOS 11 completely dissatisfied me. #NoBatteryBackup pls fix this issue in coming iOS 11.1 update,@536653 We can help with the battery life. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT,Wed Oct 11 14:38:14 +0000 2017
2533571,2533572,@AppleSupport Can you hear the voice of customer CASE ID : 100330098549,@720961 We're here to help. Send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT,Mon Oct 30 05:36:41 +0000 2017
2677910,2677912,So thank you @115858 for the most stupid update I now cannot connect to WiFi or even turn it on on my iPad  #Crap #whatsthepoint #wasteoftime,"@753613 We know how important it is to be able to connect to WiFi. To clarify, is the option grayed out?",Tue Oct 31 14:12:19 +0000 2017
1614460,1614461,SERIOUSLY. @AppleSupport WYD https://t.co/lJkPEcqLX2,"@495217 We can get this working again with a work around, just follow the steps here: https://t.co/xXaXeeSRt9",Sun Nov 05 02:04:12 +0000 2017
2150008,2150009,What the F-ck is with these new weird as hell symbols that keep popping up when I️ type on my #iphone?  @115858 - shed some light PLEASE!!! Very annoying. 😡,@631883 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Thu Nov 09 00:03:58 +0000 2017
2978802,2978803,Ugh my space bar is not wanting to work well. @AppleSupport #iphoneprobs,@222304 Let's look into this Space bar issue for you. Meet us in DM and we can check on a few options. https://t.co/GDrqU22YpT,Thu Nov 30 03:47:44 +0000 2017
2860048,2860050,Maps Transit widget hasn’t worked since iOS 11. Fix it. @AppleSupport #iOS11 #iPhone,@590849 Thanks for reaching out. We want to help. Can you tell us more about what is happening when you try to use the transit widget?,Mon Nov 27 22:02:33 +0000 2017
162837,162838,Lol look @AppleSupport https://t.co/RggSZH4i9S,"@153620 Screen issues on your iPad are never fun, but we can help get this sorted for you. Let's pair up in DM to get a closer look. https://t.co/GDrqU22YpT",Fri Nov 24 19:04:22 +0000 2017
2137223,2137224,How long until the @115858 and @12317 Bluetooth bug gets fixed? Tired of restarting my iPhone every day to reset working link. #ios11bug #inconvenient,@520539 We certainly want to help you with your Bluetooth connection. Let us know if this helps: https://t.co/JMbUWh4fsj,Wed Nov 08 18:44:34 +0000 2017
2019444,2019445,@115858 why is my phone fucked up,"@597183 DM us some details on what you’re noticing with your iPhone, and we’ll partner with you to work towards a resolution. https://t.co/GDrqU22YpT",Sat Nov 04 19:58:15 +0000 2017
1772595,1772597,Excuse me @115858 can you fix the ? In boxes..,@532764 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 23:32:01 +0000 2017
2901987,2901988,Why does my phone start sucking ass every time a new iPhone is released? @115858,"@803787 If you're running into issues with your iPhone, we'd like to help you out. Please tell us the exact issue(s) you're experiencing. Also, what version of the iOS software do you currently have installed?

Send us a DM with these details and we'll continue from there. https://t.co/GDrqU22YpT",Tue Nov 28 18:17:43 +0000 2017
1637764,1637765,Hey @AppleSupport please fix this annoying bug when typing an I️.,@500867 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9,Sun Nov 05 19:57:14 +0000 2017
328077,328075,"@AppleSupport yess.
actually it only happens when i m using jio sim card","@194214 Got it, thank you.  Please send us a DM and we can look into this further with you. https://t.co/GDrqU22YpT",Sat Oct 07 17:29:39 +0000 2017
1703033,1703034,Yo my iPhone tripping like a mofo @115858 please leave my phone alone. I can’t afford the iPhone X. 😑 #appleusers #apple #broke,@516286 We want to help. Let us know what is happening with your phone in DM. https://t.co/GDrqU22YpT,Mon Nov 06 20:15:28 +0000 2017
2305142,2305143,@AppleSupport what the hell is this? https://t.co/wO3xeISGoY,@116832 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Sun Nov 12 19:24:20 +0000 2017
1641950,1641952,@AppleSupport  we need your help 💯😤 https://t.co/8Lg0qFGtqL,@501923 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Sun Nov 05 21:58:18 +0000 2017
1133213,1133214,@115948 @AppleSupport how do I get to my downloaded music? I have 2 gigs of songs but have no clue how to access them https://t.co/VIwjbNmPLp,@387020 We'd like to help! Send us a DM with the device you are using and we will proceed from there. https://t.co/GDrqU22YpT,Tue Oct 24 04:37:27 +0000 2017
891124,891125,"@331588 @AppleSupport Ik draai iOS 11.0 en ga wel updaten zodat 11.1 er is. Toch wel jammer, too many bugs @AppleSupport",@331587 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Fri Oct 13 17:29:46 +0000 2017
2652483,2652484,I️’m really sick of this glitch I️ would love to have normal “I️” please @115858 pls send help!!!,@474120 We'd be happy to take a look into this with you. Could you please send us a DM with what device you're using and what OS version it's running? https://t.co/GDrqU22YpT,Sun Nov 19 03:48:23 +0000 2017
2497135,2497136,@AppleSupport This was the last thing I was expecting to see during an Apple Support chat.... https://t.co/uvtir98pK2,@712609 We’d like to know more about this situation. Please DM us some details and we’ll take it from there. https://t.co/GDrqU22YpT,Mon Oct 30 00:39:26 +0000 2017
2212894,2212895,@115858 needs to get their shit together. Not about to go through Googling a tutorial on how to set up some keyboard shortcut to fix my keyboard. THIS PHONE WAS $800. GET 👏🏻 IT 👏🏻 FIXED 👏🏻,"@646727 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. DM us for any questions. For more info, check out: https://t.co/ui8Itz8ESg https://t.co/GDrqU22YpT",Fri Nov 10 03:47:30 +0000 2017
857556,857557,@AppleSupport New update for iPhone messed up 7 &amp; 6 iphones.  Please fix.,@185757 Send us a DM with the country that you are located in and we will continue from there. https://t.co/GDrqU22YpT,Mon Oct 09 14:40:09 +0000 2017
1066767,1066768,@AppleSupport just received my iphone 6s back from the apple repair centre and ive noticed not all is how it should be... https://t.co/al1vjCFoZT,@371745 Let's go into DM so we can take a closer look at this with you. https://t.co/GDrqU22YpT,Mon Oct 23 14:17:37 +0000 2017
1802423,1802424,@AppleSupport I’m having trouble with my photos,@541591 We'd like to help. Tell us more about the issue you're experiencing and which device and system you're using via DM. https://t.co/GDrqU22YpT,Fri Oct 13 05:37:49 +0000 2017
2149957,2149958,@115858 you REALLY need to fix this while “I️” bug shit. It’s SO ANNOYING,@631869 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Thu Nov 09 00:30:12 +0000 2017
2573885,2573888,@AppleSupport  did you fix the keyboard issue yet? I️,"@213965 Thanks for reaching out.  Have you had a chance to update to iOS 11.1.1? If you haven’t yet, let’s back up and update afterwards.",Thu Nov 16 19:21:14 +0000 2017
1943632,1943633,"Well @115858 you just lost a customer. IOS11 is a buggy, garbage excuse for IOS. I’m buying a Note 8.",@577857 Let us know via DM the issues that you're experiencing. We want to help out and get your device running properly again. https://t.co/GDrqU22YpT,Mon Oct 30 02:57:42 +0000 2017
1886642,1886643,@AppleSupport can we edit any photo after shoot to portrait mode?,@498837 We appreciate you reaching out. Could you let us know more details about your inquiry via a DM? We’ll go from there. https://t.co/GDrqU22YpT,Mon Oct 23 05:23:04 +0000 2017
119451,119453,Why the hell does Apple provide regular corded earphones with the iPhone 8 when they can’t be used unless I buy a connecter? So annoying! 😤 @AppleSupport,"@142503 We do want you to be able to use the EarPods that come with your iPhone 8, and we've included the Lightning to 3.5 mm Headphone Jack Adapter. Take a look in the box to be sure you haven't overlooked it.",Thu Nov 23 22:39:59 +0000 2017
2365646,2365645,"@AppleSupport But when I downgraded it to 11.0.3, everything’s fine. But i’m just asking is it possible to use the latest update without any itself-restarting issue existing ?",@682927 Reach out to us via DM and we can check on a few options. https://t.co/GDrqU22YpT,Mon Nov 13 22:38:48 +0000 2017
1724433,1724434,@AppleSupport why is my lock screen blank? It’s driving me nuts! https://t.co/HUkBFGA3cW,@521577 Let's look into this for you. Send us a DM with your current iOS version to get started. https://t.co/GDrqU22YpT,Tue Nov 07 02:41:27 +0000 2017
2296191,2296192,@AppleSupport WHY DID ALL OF MY PHOTOS FUCKING DISAPPEAR,@666678 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Sun Nov 12 20:08:34 +0000 2017
506500,506502,"@AppleSupport i got problem with my iphone 7, its automaticly restart. any tips or tricks about it?","@236219 You’ve come to the right place, and we’ll be happy to look into this with you. To begin, which iOS version is installed on your iPhone 7? Also, what do you see on your display when it restarts?",Fri Dec 01 21:08:08 +0000 2017
1164679,1164681,This new apple update keeps turning on my wifi. Wtf @AppleSupport ?,"@393968 Thanks for reaching out, we’d be happy to help! How are you turning Wi-Fi off? Through Settings or the Control Center?",Tue Oct 24 20:46:15 +0000 2017
1228028,1228030,@AppleSupport I need help with my account,@408101 We'd love to help! Can you tell us more about what's going on?,Wed Oct 25 19:47:20 +0000 2017
336651,336652,Sigue teniendo fallas el iOS 11.0.2 . Descarga rápido la batería y hay errores de software @AppleSupport ponete las pilas,@196311 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Sat Oct 07 20:05:02 +0000 2017
2972465,2972466,Hey @AppleSupport why is setting up a new iPhone like learning a foreign language,@819834 We can certainly help with getting your iPhone set up. Let us know what issues you're having via DM. https://t.co/GDrqU22YpT,Thu Nov 30 01:26:02 +0000 2017
2500911,2500913,"@AppleSupport hello bought a late 2008 macbook on eBay and now want to sell it so I wiped the disk’s as stated on your website but as I try to download the IOS captian, I entered ID and it says this item is temporarily unavailable. Pls help",@146456 We're happy to help. Which version of the macOS were you running? Had you ever downloaded this copy of the system via the App Store?,Wed Nov 15 19:07:23 +0000 2017
1967474,1967476,"@AppleSupport why Is that when I turn off wifi from control centre , it appears ON under settings.","@352196 In iOS 11, when you turn off Wi-Fi in Control Center, it will disconnect any connections. Read more: https://t.co/G7BHuQFeJE https://t.co/GDrqU2kzhr",Tue Oct 31 11:34:22 +0000 2017
2280250,2280248,@AppleSupport Lol y'all replied while I was in the Apple Store getting it fixed. The issue was indeed that the battery was consumed.,"@603899 We're glad to hear that you were able to get your iPhone's battery situation sorted out. Thanks for replying back and keeping us posted. 

As for the updating the iOS software, were you able to get that sorted out as well?",Sat Nov 11 23:05:08 +0000 2017
2144633,2144634,"@AppleSupport I’m having the same “I️,” calculator, and MAJOR battery issues as everyone else and I’m on 11.0.3?????",@630531 We want to help do all we can to get your device working properly. Join us in a DM and let us know more about what's happening. https://t.co/GDrqU22YpT,Wed Nov 08 23:45:14 +0000 2017
1815761,1815762,@AppleSupport this new update has my phone slower then my old slide out keyboard phone in the 7th grade,@545451 That's not what we want to hear! Meet us in DM so we may continue looking into what's going on with you today. https://t.co/GDrqU22YpT,Mon Oct 16 02:46:16 +0000 2017
301595,301596,@AppleSupport My Apple Music name is J4CKWALSH &amp; it’s checked for showing on my profile and being public but every time I go to share this happens: https://t.co/yja8B2sz3w,"@187950 Hi, Apple Music sharing is a cool new feature. Meet us in DM and we’ll help to get your playlist shared. https://t.co/GDrqU22YpT",Fri Oct 06 17:53:37 +0000 2017
1914598,1914600,So glad I’m getting a @125607 next upgrade. #iOS11 has wrecked the battery life on both my @115858 #iphone. #regret,@570312 Many factors can affect battery life. Try using these steps: https://t.co/bivpdfBNJ6 DM us know if you still need help. https://t.co/GDrqU22YpT,Wed Oct 25 21:50:06 +0000 2017
1147008,1147009,"@AppleSupport also when connecting the #iphone7 to the dock I cant change songs from my iphone from the screen, and I must open the app to do so.",@389951 We would like to take a look at this further for you. Reach out to us in DM with more information. https://t.co/GDrqU22YpT,Tue Oct 24 12:43:42 +0000 2017
1339023,1339024,"@AppleSupport I requested a refund for purchases I mistakenly made on the App Store and requested refunds, it’s past 48 hours, but nothing.",@432342 Thanks for reaching out. We've also received your DM message and will reply there to help sort this out.,Mon Oct 16 08:16:23 +0000 2017
2922740,2922741,"@115858 , please include “unsend text” in the next iPhone update 
#Thanks","@808840 Hello. We're always on the lookout for customer feedback, and we invite you to submit yours here: https://t.co/eTPVYVFyd8",Wed Nov 29 01:44:22 +0000 2017
2238145,2238146,@115858 @AppleSupport ~ you definitely taken cust serv fail to a whole new level. Called 1 of your stores &amp; after 30 min got hanged up #fail,@381608 We want to help out. DM us with more information and we'll go from there. https://t.co/GDrqU22YpT,Thu Oct 19 16:13:13 +0000 2017
2739491,2739492,"Mac High Sierra OS upgrade. Five hours of my life I won't get again.... @115858 @AppleSupport 
😠 https://t.co/HjzcHEk9QU","@767535 We're here for you. Send us a DM, and we'll take a closer look at your Mac together there. https://t.co/GDrqU22YpT",Mon Nov 20 17:14:09 +0000 2017
2120265,2120266,"@AppleSupport Ive had my iphone 6s now for a little over 2 months. Why am i already having issues? Is it faulty?

 #blackscreen #wontreboot",@624774 We're here to help. Please DM us via the following link with your current iOS version and we'll help you from there. https://t.co/GDrqU22YpT,Wed Nov 08 06:53:03 +0000 2017
