tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,conversation_root_id
2069891,AppleSupport,False,Thu Oct 19 12:57:00 +0000 2017,"@241960 If you're still receiving those alerts, let's move to DM so we can check a few more settings. https://t.co/GDrqU22YpT",,2069889,2069887
2070428,612298,True,Sun Oct 08 21:54:53 +0000 2017,"iOS 11 is terrible, phone keeps freezing and it’s decreasing my battery like crazy @115858 🙄",2070427,,2070428
2070427,AppleSupport,False,Sun Oct 08 22:58:30 +0000 2017,@612298 We definitely want to look into this issue. Select the following link to join us in a DM and we'll go from there. https://t.co/GDrqU22YpT,,2070428,2070428
2077598,614455,True,Mon Oct 09 06:51:00 +0000 2017,@AppleSupport what happened to markup feature in iOS mail app released in iOS 9? Disappointed it is missing in iOS 11 when I need it,2077597,,2077598
2077597,AppleSupport,False,Mon Oct 09 13:57:28 +0000 2017,@614455 You should still be able to use Markup as shown here: https://t.co/YIjNR1YLp2 Let us know if you have any questions. https://t.co/GDrqU22YpT,,2077598,2077598
2077889,614542,True,Mon Oct 09 09:18:12 +0000 2017,"@AppleSupport my 6s shutting down with over 37% battery, also a full charge only last 90 minutes.",2077888,,2077889
2077888,AppleSupport,False,Mon Oct 09 14:29:33 +0000 2017,@614542 We would like to help you with your iPhone. Which iOS version are you running? DM any additional details about the issue: https://t.co/GDrqU22YpT,,2077889,2077889
2077964,295639,True,Mon Oct 09 10:26:47 +0000 2017,".@AppleSupport why can I not hear or be heard on phone calls since I have updated to the latest iOS?!?!

Phone keeps freezing too!!",2077963,,2077964
2077963,AppleSupport,False,Mon Oct 09 14:49:00 +0000 2017,@295639 Let's look into both of these issues together. Please tell us more about them. Is it occurring in every call? DM us to proceed. https://t.co/GDrqU22YpT,,2077964,2077964
2078152,374488,True,Mon Oct 09 12:57:16 +0000 2017,why the fuck does my phone keep randomly restarting @115858,2078151,,2078152
2078151,AppleSupport,False,Mon Oct 09 15:20:00 +0000 2017,@374488 We'd like to look into this with you. Send us a DM including the iOS version installed on your iPhone. We'll continue there. https://t.co/GDrqU22YpT,,2078152,2078152
2078777,614802,True,Mon Oct 09 15:27:58 +0000 2017,Hate this new iPhone update 👺 phone crashes all the time now and touch screen sometimes doesn’t work. @AppleSupport - sort it out!,2078776,,2078777
2078776,AppleSupport,False,Mon Oct 09 17:10:01 +0000 2017,@614802 We'd like to help you get this sorted out. Does your iPhone completely power off when this happens? Let us know in DM. https://t.co/GDrqU22YpT,,2078777,2078777
2078944,181902,True,Mon Oct 09 15:41:38 +0000 2017,"@AppleSupport gotta new bug on iOS11.0.2. If both wifi and Bluetooth headset are connected, wifi stops working! Please fix this asap.",2078942,,2078944
2078942,AppleSupport,False,Mon Oct 09 17:42:29 +0000 2017,"@181902 Hey, we want to learn more about what's going on so we can help. Let's meet in DM and we'll go from there. https://t.co/GDrqU22YpT",2078943,2078944,2078944
2078943,181902,True,Mon Oct 09 17:52:37 +0000 2017,@AppleSupport Ok,,2078942,2078944
2079241,614936,True,Mon Oct 09 17:07:47 +0000 2017,"Since I downloaded iOS 11.0.2 my #iphone6 works like a  turtle @115858 @AppleSupport @115858 please fix this version
It’s horrible!!","2079242,2079240",,2079241
2079240,AppleSupport,False,Mon Oct 09 18:19:00 +0000 2017,@614936 Let’s dig a little deeper in to this to see what we can find out. DM us what troubleshooting you've completed to proceed. https://t.co/GDrqU22YpT,,2079241,2079241
2079709,615077,True,Mon Oct 09 19:07:10 +0000 2017,ever since this update i haven’t gotten notifications from certain texts and i’m irritated @AppleSupport @115858,2079708,,2079709
2079708,AppleSupport,False,Mon Oct 09 19:58:01 +0000 2017,@615077 We appreciate you coming to us for help on this. What kind of specific texts aren't notifying you? DM if necessary to discuss: https://t.co/GDrqU22YpT,,2079709,2079709
2080084,615179,True,Mon Oct 09 19:55:56 +0000 2017,FIX MAIL APP IN IOS 11.1 @AppleSupport,"2080085,2080086,2080083",,2080084
2080083,AppleSupport,False,Mon Oct 09 20:38:56 +0000 2017,@615179 Let's look into this Mail issue for you. Send us a DM with more information about what you are experiencing. https://t.co/GDrqU22YpT,,2080084,2080084
2081291,615489,True,Mon Oct 09 22:35:20 +0000 2017,I put my phone on dnd...... Why am I still being disturbed?@AppleSupport,2081290,,2081291
2081290,AppleSupport,False,Mon Oct 09 23:04:00 +0000 2017,@615489 We'd be happy to help with the Do Not Disturb feature. Can you DM us your version of iOS and what's happening exactly? https://t.co/GDrqU22YpT,,2081291,2081291
2081530,610095,True,Mon Oct 09 23:41:44 +0000 2017,Still having battery charge issues @115858 @AppleSupport #sodisappointed,2081529,,2081530
2081529,AppleSupport,False,Mon Oct 09 23:55:01 +0000 2017,@610095 What is the exact iOS version running on your iPhone? Let's meet back up in DM to continue working towards a solution. https://t.co/GDrqU22YpT,,2081530,2081530
208183,165247,True,Fri Oct 06 01:18:24 +0000 2017,@AppleSupport Ive updated to ios 11.0.2 but my car stereo still cant connect,"208184,208185",208182,208189
208184,165247,True,Fri Oct 06 01:44:27 +0000 2017,"@AppleSupport I tried to connect it with an android phone, my car stereo worked perfectly.",,208183,208189
208185,AppleSupport,False,Fri Oct 06 02:41:00 +0000 2017,"@165247 
We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT",,208183,208189
208179,AppleSupport,False,Thu Oct 05 00:34:31 +0000 2017,@165247 Does your iPhone have any issues when your car stereo restarts? Have you tried another Bluetooth device with your iPhone?,208180,208181,208189
208180,165247,True,Thu Oct 05 00:36:30 +0000 2017,"@AppleSupport It doesn’t have issues, only the car stereo. I haven’t tried it yet.",208182,208179,208189
208182,AppleSupport,False,Thu Oct 05 01:20:01 +0000 2017,@165247 We'd like to have you backup and update the iOS to 11.0.2 and try again. Read here for more: https://t.co/ahjigcNgJe,208183,208180,208189
208189,165247,True,Wed Oct 04 12:33:21 +0000 2017,@AppleSupport ios 11.0.1 can’t connect bluetooth to my car’s head unit. Will wait for your reply.,208188,,208189
208188,AppleSupport,False,Wed Oct 04 14:34:26 +0000 2017,@165247 We want to help. What happens when you try to connect your car and iPhone? Does your iPhone work with other Bluetooth devices?,208187,208189,208189
208187,165247,True,Wed Oct 04 14:36:26 +0000 2017,"@AppleSupport It connects successfully but when i try to play a song from my iphone, the car’s head unit freezes and restarts.",208186,208188,208189
208186,AppleSupport,False,Wed Oct 04 15:36:29 +0000 2017,@165247 Does this happen with any app that plays audio? Did this work as expected prior to updating your iPhone?,208181,208187,208189
208181,165247,True,Wed Oct 04 23:39:52 +0000 2017,@AppleSupport Yes. I it happens to all apps that plays audio. It works just fine in ios 10,208179,208186,208189
208208,AppleSupport,False,Thu Oct 05 00:28:22 +0000 2017,@165254 We want to help. Meet us in DM and we'll take a look at resolving this together. https://t.co/GDrqU22YpT,,208209,208211
208211,165254,True,Tue Oct 03 11:17:32 +0000 2017,"@AppleSupport So wish I hadn’t updated to iOS 11, everything taking ages to load, mail only partially loading. Solution? Quickly, please!",208210,,208211
208210,AppleSupport,False,Tue Oct 03 14:26:47 +0000 2017,"@165254 We're happy to take a look at this together with you. Send us over a DM when you have a moment, and we'll see how we can help. https://t.co/GDrqU22YpT",208209,208211,208211
208209,165254,True,Wed Oct 04 23:44:33 +0000 2017,"@AppleSupport Listen to your customers! Lots of people all saying the same thing - clearly a problem with iOS 11. A fix is what is needed, asap please",208208,208210,208211
2082193,589480,True,Tue Oct 10 17:48:37 +0000 2017,I hope @115858 @AppleSupport fixes this battery life issue soon. I’m about to throw this worthless phone out of the window,"2082194,2082192",,2082193
2082192,AppleSupport,False,Tue Oct 10 18:39:01 +0000 2017,@589480 We are here to help whenever possible. DM which iPhone and specific iOS version you are using currently to get started. https://t.co/GDrqU22YpT,,2082193,2082193
2082448,615868,True,Tue Oct 10 18:34:59 +0000 2017,@115858 your update killed my phone,2082447,,2082448
2082447,AppleSupport,False,Tue Oct 10 19:27:29 +0000 2017,"@615868 That's not what we like to hear. Tell us more about what's happening, and which iPhone model you have, in DM: https://t.co/GDrqU22YpT",,2082448,2082448
2082470,615875,True,Tue Oct 10 18:41:17 +0000 2017,Why does my battery on my iPhone 6 drain rapidly now since I did the latest update @AppleSupport ! Not happy that iphone is not reliable,2082469,,2082470
2082469,AppleSupport,False,Tue Oct 10 19:37:01 +0000 2017,@615875  We want you to be happy with your iPhone. Let's take a closer look into this together. DM us the exact iOS version you have. https://t.co/GDrqU22YpT,,2082470,2082470
2087574,617289,True,Thu Oct 19 03:04:42 +0000 2017,"@115858 vamos concertar esse bug de congelamento de tela seus porra, cade uma versao nova de atualizaçao",2087573,,2087574
2087573,AppleSupport,False,Thu Oct 19 03:14:31 +0000 2017,@617289 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,,2087574,2087574
2093721,618633,True,Wed Nov 08 03:33:26 +0000 2017,@115858 please get your shit together....... ever since I️ updated my phone my apps won’t work &amp; my phone keeps freezing... I’ve never been so dissatisfied,2093720,,2093721
2093720,AppleSupport,False,Wed Nov 08 05:23:30 +0000 2017,@618633 We're happy to help. What model iPhone are you working with? Tell us in DM &amp; we'll go from there. https://t.co/GDrqU22YpT,,2093721,2093721
2093743,618639,True,Wed Nov 08 03:31:49 +0000 2017,"Okay @AppleSupport what’s the deal with me not being able to type I️t I️ or i right? Also, I️m isn’t working either.",2093742,,2093743
2093742,AppleSupport,False,Wed Nov 08 05:20:28 +0000 2017,@618639 We're here for you. Please DM us. https://t.co/GDrqU22YpT,,2093743,2093743
2093885,618690,True,Wed Nov 08 03:24:00 +0000 2017,My fucking phone just died at 10% percent and it’s been freezing up ever since the iOS11.1. I hate @115858 but y’all still won’t catch me with an Android,2093884,,2093885
2093884,AppleSupport,False,Wed Nov 08 05:01:37 +0000 2017,@618690 Thanks for reaching out. Send us a DM using the link below. We'd like some additional details to help. https://t.co/GDrqU22YpT,,2093885,2093885
2095395,546900,True,Tue Oct 10 11:04:09 +0000 2017,2.. @AppleSupport @115858 Is there a diagnostic or something you can do on it to work out what’s wrong? Tia. Heidi,2095394,,2095395
2095394,AppleSupport,False,Tue Oct 10 14:32:38 +0000 2017,"@546900 Hey there. We'll be happy to see how we can help with this. DM us more info about what's going on, and we'll get started. https://t.co/GDrqU22YpT",,2095395,2095395
2095699,619137,True,Tue Oct 10 13:31:08 +0000 2017,@AppleSupport notification alerts are not mirrored in watch(v4).Working fine till Oct 08.all apps are configured to mirror iphone(v11 pb1),2095698,,2095699
2095698,AppleSupport,False,Tue Oct 10 15:25:00 +0000 2017,@619137 We'd like to dig into this in more detail. Tell us what type of Apple Watch and iPhone you're using via DM. https://t.co/GDrqU22YpT,,2095699,2095699
2095703,619138,True,Tue Oct 10 13:07:50 +0000 2017,Glad I'm not alone with my phone fucking up since updating it. No alarms and constantly crashing😡 @AppleSupport,2095702,,2095703
2095702,AppleSupport,False,Tue Oct 10 15:17:01 +0000 2017,@619138 We want to help! Which iPhone model and exact iOS 11 version are you using? Check for us in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,,2095703,2095703
2105996,621573,True,Wed Nov 08 09:59:27 +0000 2017,Why is @AppleSupport #CustomerService @115858 #BrentCross 100% rubbish? @118197 business support kills it. You need to #learn from #DellXps  #delllatitude,2105995,,2105996
2105995,AppleSupport,False,Wed Nov 08 13:23:39 +0000 2017,@621573 We'd like to learn more about the experience you had. Send us a DM with more details and we'll go from there. https://t.co/GDrqU22YpT,,2105996,2105996
2109878,622451,True,Wed Nov 08 10:58:51 +0000 2017,"Dear @118936 and @AppleSupport , our listeners cannot leave 5-star comments on Itunes for supporting our podcast (Ekipio - podcast). Any idea ?
 #ekipiogate",2109877,,2109878
2109877,AppleSupport,False,Wed Nov 08 16:07:01 +0000 2017,@622451 We'd like to take a deeper look into this with you. Go ahead and DM us and we'll be glad to follow up with you there. https://t.co/GDrqU22YpT,,2109878,2109878
2110861,622673,True,Fri Nov 17 18:52:10 +0000 2017,Why have none of my photos moved over to my new iPhone? I backed the old one up. #iPhoneX @115858 @AppleSupport,2110860,,2110861
2110860,AppleSupport,False,Fri Nov 17 19:41:29 +0000 2017,"@622673 Congratulations on that new iPhone. Let’s work together to get your photos on it. To start, do you use iCloud photo library? When you to photos, do you see anything there such as grey boxes or is it completely empty?",2110856,2110861,2110861
2110856,622673,True,Fri Nov 17 19:42:28 +0000 2017,"@AppleSupport I see great boxes with nothing in, when I select photos it says updating, but it’s been like that for hours now",2110854,2110860,2110861
2110854,AppleSupport,False,Fri Nov 17 20:56:00 +0000 2017,"@622673 Got it. Do you use iCloud Photo Library? Also, after starting the set up on the iPhone, did you leave the Wi-Fi connection that it was connected with at any point?",2110855,2110856,2110861
2110855,622673,True,Fri Nov 17 20:57:28 +0000 2017,"@AppleSupport Yes I do use the library. I left the WiFi zone about 30 minutes after. It’s still staying now that’s it’s updating, but still nothing",2110857,2110854,2110861
2110857,AppleSupport,False,Fri Nov 17 21:48:36 +0000 2017,@622673 Got it. Are you currently connected to Wi-Fi now?,2110858,2110855,2110861
2110858,622673,True,Fri Nov 17 21:50:47 +0000 2017,@AppleSupport Yes. This is what I’m seeing https://t.co/XTA63P2Jka,2110859,2110857,2110861
2110859,AppleSupport,False,Fri Nov 17 22:53:32 +0000 2017,"@622673 Next, let's refresh iCloud Photo Library.  Go to Settings &gt; {Your name at the top} &gt; iCloud &gt; Photos and turn off the option for iCloud photo library.  Once the iPhone is back on, go back to the same location and turn this option back on. Let us know if this helps.",,2110858,2110861
2111410,258351,True,Wed Nov 08 12:30:39 +0000 2017,"@AppleSupport this sounds weird.
Whenever I create PDF of Web page from Safari(Save PDF to iBooks) this app(Office to PDF) downloads automatically(No fingerprint,no password,no prompts)
Happened 3 times on 3 different days!
STRANGE!

https://t.co/ptVCZb9RZ4 https://t.co/iA21AiClz1","2111412,2111408",,2111410
2111408,AppleSupport,False,Wed Nov 08 16:28:29 +0000 2017,@258351 We want to help.  Do you have MS Office on your device?  What version of iOS is on your device?,2111409,2111410,2111410
2111409,258351,True,Wed Nov 08 16:37:25 +0000 2017,"@AppleSupport No MS OFFICE.
11.1",2111411,2111408,2111410
2111411,AppleSupport,False,Wed Nov 08 18:18:28 +0000 2017,@258351 Have you tried restarting your device and attempting again?,,2111409,2111410
2111441,622790,True,Wed Nov 08 12:40:09 +0000 2017,@115858 charge me one more time for that app I didn’t buy and we are throwing hands.,2111440,,2111441
2111440,AppleSupport,False,Wed Nov 08 16:26:27 +0000 2017,@622790 We'd recommend reaching out to our experts here: https://t.co/SDIe7UiyJN for further assistance.,,2111441,2111441
2111489,622806,True,Wed Nov 08 12:49:41 +0000 2017,@115858 @AppleSupport this auto symbol when I type an “I️” is not helping when sending emails and texts to clients! 😡 #fixit https://t.co/6bs3A2y46G,2111488,,2111489
2111488,AppleSupport,False,Wed Nov 08 16:24:00 +0000 2017,@622806 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,2111489,2111489
211229,166035,True,Wed Oct 04 17:24:33 +0000 2017,"Dear @115858, how come my phone is NOT automatically fetching emails anymore? Your update from two nights ago ruined my push settings.",211228,,211229
211228,AppleSupport,False,Wed Oct 04 17:58:33 +0000 2017,@166035 We'd like to help you find out together. Which model is it and what's the exact iOS 11 version installed? Tried any steps?,211227,211229,211229
211227,166035,True,Wed Oct 04 18:00:15 +0000 2017,@AppleSupport It's an iPhone 7 and iOS 11.0.1. I tried deleting the apps. I have both Mail and Gmail apps. The Gmail app used to push immediately.,211226,211228,211229
211226,166035,True,Wed Oct 04 18:00:51 +0000 2017,@AppleSupport Now Gmail app is not loading anything at all until you manually enter the app. Useless. Mail app will send notifications but 40 minutes late,211225,211227,211229
211225,166035,True,Wed Oct 04 18:01:20 +0000 2017,@AppleSupport and that is in spite of the fetch being set to automatic AND being on wifi at the moment.,211224,211226,211229
211224,AppleSupport,False,Wed Oct 04 18:18:00 +0000 2017,"@166035 Got it. Are you currently using Low Power Mode? Have you restarted your iPhone, and the Mail app since this began?",211223,211225,211229
211223,166035,True,Wed Oct 04 18:27:45 +0000 2017,@AppleSupport Not in Low Power Mode. Restarted phone. Deleted apps. The only thing I haven't gone so far as to do is remove all traces of iCloud account,211217,211224,211229
211217,166035,True,Wed Oct 04 18:28:43 +0000 2017,"@AppleSupport and start over with re-downloads because honestly, if I have to do THAT every time I get a phone update, I'm going to consider Androids.",211215,211223,211229
211215,AppleSupport,False,Wed Oct 04 18:47:00 +0000 2017,"@166035 Got it. You've done some great troubleshooting. From here, we recommend backing up your data, and updating to 11.0.2",211216,211217,211229
211216,166035,True,Wed Oct 04 18:48:42 +0000 2017,@AppleSupport In the middle of attempting update to 11.0.2. It says there are 12 minutes remaining. Phone has been slow to download from WIFI lately.,211218,211215,211229
211218,AppleSupport,False,Wed Oct 04 19:01:33 +0000 2017,"@166035 Let's allow it to complete, then let us know the result. If you're still having issues with emails pushing, send us a DM: https://t.co/GDrqU22YpT",211219,211216,211229
211219,166035,True,Wed Oct 04 20:37:04 +0000 2017,@AppleSupport The download finished. My phone now has three different email apps. None of them are pushing while off WiFi. I had to manually visit.,211220,211218,211229
211220,166035,True,Wed Oct 04 20:37:31 +0000 2017,@AppleSupport My twitter also did not load refreshed. I had to manually ask it to.,211221,211219,211229
211221,166035,True,Wed Oct 04 20:38:06 +0000 2017,@AppleSupport It’s the software update. Every time there is an update it ruins my phone more than improves it. My job is dependent upon quick emails.,211222,211220,211229
211222,166035,True,Wed Oct 04 20:38:24 +0000 2017,@AppleSupport This is entirely unacceptable for a basic software service.,,211221,211229
2112951,623079,True,Wed Nov 08 14:03:08 +0000 2017,I love how as soon as the iPhone x drops my home button suddenly stops working @AppleSupport @115858 https://t.co/At8o3msJHt,2112949,,2112951
2112949,AppleSupport,False,Wed Nov 08 16:34:34 +0000 2017,@623079 We want you to be able to rely on any iPhone you have. What exactly is happening with the Home button?,2112950,2112951,2112951
2112950,623079,True,Wed Nov 08 17:50:59 +0000 2017,@AppleSupport The button is just unresponsive all of a sudden. There was no damage done at all so I don't understand.,2112952,2112949,2112951
2112952,AppleSupport,False,Wed Nov 08 18:59:28 +0000 2017,"@623079 When you press the Home button, does it make any unusual noises or feel loose at all?",2112953,2112950,2112951
2112953,623079,True,Wed Nov 08 22:51:09 +0000 2017,@AppleSupport No it feels normal. Only works when I press extremely hard.,2112954,2112952,2112951
2112954,AppleSupport,False,Wed Nov 08 23:07:52 +0000 2017,@623079 What model of iPhone are you using? We want to look into a few things that might be specific to which iPhone you have.,2112955,2112953,2112951
2112955,623079,True,Wed Nov 08 23:18:56 +0000 2017,@AppleSupport I have the 6S model,2112956,2112954,2112951
2112956,AppleSupport,False,Wed Nov 08 23:35:00 +0000 2017,"@623079 Just to be sure, what do you see as your clicking speed in Settings &gt; General &gt; Accessibility &gt; Home Button?",2112957,2112955,2112951
2112957,623079,True,Wed Nov 08 23:41:00 +0000 2017,@AppleSupport  https://t.co/tCjUvtcVrU,2112958,2112956,2112951
2112958,AppleSupport,False,Wed Nov 08 23:50:33 +0000 2017,@623079 Thank you for the screenshot! Please send us a DM with which version of iOS you're updated to. https://t.co/GDrqU22YpT,,2112957,2112951
2112964,623080,True,Wed Nov 08 13:11:06 +0000 2017,Eye will not upgrade my phone for this shit. @AppleSupport FIX IT!!!! https://t.co/YerFymAGeN,2112962,,2112964
2112962,285932,True,Wed Nov 08 14:54:42 +0000 2017,@623080 @AppleSupport You can cheat the system by adding I️t to your keyboard shortcut/autocorrects! Not a total fix bc I️t still fucks I️t up but ya know it’s something,"2112960,2112963",2112964,2112964
2112960,623080,True,Wed Nov 08 16:15:30 +0000 2017,@285932 @AppleSupport Lol. It really doesn’t work. Eye still see question marks.,"2112959,2112961",2112962,2112964
2112959,AppleSupport,False,Wed Nov 08 16:34:33 +0000 2017,"@623080 Reach out to us via DM, then we can advise you on this from there. https://t.co/GDrqU22YpT",,2112960,2112964
2113836,417284,True,Wed Nov 08 13:58:42 +0000 2017,@AppleSupport Why doesn’t the weight field on the medical ID screen auto populate with new data from the Health app?,2113835,,2113836
2113835,AppleSupport,False,Wed Nov 08 16:56:33 +0000 2017,@417284 We value your feedback on things like this. You can provide that directly to our development team here: https://t.co/eTPVYVFyd8,,2113836,2113836
2117302,624056,True,Wed Nov 08 05:17:02 +0000 2017,"#I️t

Yo. Fix this bug @115858",2117301,,2117302
2117301,AppleSupport,False,Wed Nov 08 14:07:25 +0000 2017,@624056 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,2117302,2117302
2117326,624065,True,Wed Nov 08 04:32:42 +0000 2017,"Sooo about this ""this accessory may not be supported"" message I've been getting over the last 2-3 days no matter which charger I use @AppleSupport",2117325,,2117326
2117325,AppleSupport,False,Wed Nov 08 14:06:17 +0000 2017,@624065 We'd like to help. Which device are you having this issue with? Let us know in DM. https://t.co/GDrqU22YpT,,2117326,2117326
2117922,624206,True,Wed Nov 08 05:09:37 +0000 2017,Is @115858 going to fix this I️ thing or what?? It’s super annoying😑,"2117920,2117923",,2117922
2117920,AppleSupport,False,Wed Nov 08 14:20:15 +0000 2017,@624206 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2117921,2117922,2117922
2117923,626370,True,Wed Nov 08 14:59:25 +0000 2017,@624206 @115858 Yea the new update fucked up my phone it glitches all the time now,2127376,2117922,2117922
2117921,624206,True,Wed Nov 08 15:02:31 +0000 2017,@AppleSupport Already figured it out thanks though,,2117920,2117922
2127376,AppleSupport,False,Wed Nov 08 18:53:34 +0000 2017,"@626370 Fill us in via DM in detail on what you are experiencing, then we can help out with this from there. https://t.co/GDrqU22YpT",,2117923,2117922
2117925,624207,True,Wed Nov 08 05:45:55 +0000 2017,Yo @115858 I’m not going to continue paying my iPhone 7+ off til you fix this glitch you not glitching me into upgrading!!!! #iphoneglitch https://t.co/DoYV9zZrM4,2117924,,2117925
2117924,AppleSupport,False,Wed Nov 08 14:20:15 +0000 2017,@624207 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,2117925,2117925
2118402,624319,True,Fri Nov 10 08:50:11 +0000 2017,@AppleSupport Yes..!,2118404,2118401,2118403
2118404,AppleSupport,False,Fri Nov 10 15:52:33 +0000 2017,"@624319 OK, thank you. Which iOS version is installed currently? You'll find that from Settings &gt; General &gt; About.",2118405,2118402,2118403
2118405,624319,True,Sat Nov 11 04:20:53 +0000 2017,@AppleSupport I was using iOS 11.1 after updating to iOS 11.1.1 the issue solved.,2118406,2118404,2118403
2118406,AppleSupport,False,Sat Nov 11 13:45:02 +0000 2017,@624319 We appreciate the update. Please let us know if you have any other issues or questions. We're happy to help.,,2118405,2118403
2118403,624319,True,Wed Nov 08 06:20:30 +0000 2017,"@157399  
@AppleSupport
weird iOS Bug 
https://t.co/cUC3zZEyhk",2118401,,2118403
2118401,AppleSupport,False,Wed Nov 08 14:44:29 +0000 2017,@624319 Thanks for reaching out and including the video. We can help. Do you experience the same behavior after restarting?,2118402,2118403,2118403
2121101,624948,True,Wed Nov 08 07:48:00 +0000 2017,I feel like twt gave me 280 characters a few hours after my complaining today in fear of my spam of complaining memes bc you bet your ass I️ was more than ready to bust out my memes to continue my rant on why I️ didn’t have enough characters to tell the world I️ love Minhyuk https://t.co/cgCDYAJw56,2121100,,2121101
2121100,624948,True,Wed Nov 08 07:50:38 +0000 2017,Twitter why you gotta hit me with that ! [?] shit I’ve aLREADY UPDATED MY PHONE WHY IS IT ONLY THE I’S KENDJDN,2121099,2121101,2121101
2121099,624948,True,Wed Nov 08 07:50:46 +0000 2017,This is ugly,2121098,2121100,2121101
2121098,624948,True,Wed Nov 08 07:51:19 +0000 2017,How am I️ supposed to tell the world I️ love Minhyuk if you give me that ugly ! [?],2121097,2121099,2121101
2121097,624948,True,Wed Nov 08 07:53:17 +0000 2017,This is ugly why does the world hate me Minhyuk deserves better expression of my love than this fucknuckle program error https://t.co/7M36eOz8oV,2121096,2121098,2121101
2121096,624948,True,Wed Nov 08 07:54:43 +0000 2017,@AppleSupport explain please,2121095,2121097,2121101
2121095,AppleSupport,False,Wed Nov 08 15:23:32 +0000 2017,@624948 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXefaskH,,2121096,2121101
2122560,625303,True,Thu Nov 09 10:16:30 +0000 2017,@AppleSupport The issue still persists.,2122561,2122558,2122559
2122561,AppleSupport,False,Thu Nov 09 15:26:29 +0000 2017,"@625303 Okay, thanks. Is this only happening in your Mail app?",,2122560,2122559
2122559,625303,True,Wed Nov 08 11:04:59 +0000 2017,@AppleSupport Hi! Found a bug in iOS 11.1 running on iPhone X. The top part screen becomes unresponsive and unusable after ending a call https://t.co/cij2H2DAT3,2122557,,2122559
2122557,AppleSupport,False,Wed Nov 08 15:56:37 +0000 2017,@625303 Thanks for reaching out. We're happy to help. Do you experience the same behavior after you restart?,2122558,2122559,2122559
2122558,625303,True,Wed Nov 08 16:33:51 +0000 2017,@AppleSupport I shall try restarting and let you know! Thanks.,2122560,2122557,2122559
2125068,506328,True,Wed Nov 08 16:38:58 +0000 2017,I️ have iPhone 8 but this shyt still acting dumb...@115858 need to fix these updates or something. There’s no reason my phone should be crashing while I’m sending long meaningful ass paragraph via text...now I️ have to restart from scratch😡😡😡,2125067,,2125068
2125067,AppleSupport,False,Wed Nov 08 18:27:00 +0000 2017,@506328 We want to help. Please share with us in DM if this only happens when trying to send a message: https://t.co/GDrqU22YpT,,2125068,2125068
2125070,625823,True,Wed Nov 08 16:50:33 +0000 2017,Nobody update your iPhone if you haven’t yet bc it’s trash. I️ have to restart my phone every time I️ try to open apps. Thanks @115858 ✊🏼🚮,2125069,,2125070
2125069,AppleSupport,False,Wed Nov 08 18:27:00 +0000 2017,"@625823 Let's look into what's going on together. To start, DM us which iPhone and iOS version you're having issues with. https://t.co/GDrqU22YpT",,2125070,2125070
2125135,625845,True,Wed Nov 08 16:44:59 +0000 2017,@AppleSupport pls explain why my phone went down 50% in an hour and then when I plugged it in it immediately shot back up to 73%???HELP,2125133,,2125135
2125133,AppleSupport,False,Wed Nov 08 18:21:27 +0000 2017,@625845 We can look into this issue together. Which iOS version is your device currently running?,2125134,2125135,2125135
2125134,625845,True,Wed Nov 08 18:35:07 +0000 2017,@AppleSupport 11.1 currently,2125136,2125133,2125135
2125136,AppleSupport,False,Wed Nov 08 19:22:31 +0000 2017,@625845 Thanks. Let's try all the steps that we offer on our helpful article and see if the issue persists: https://t.co/bivpdfBNJ6,2125137,2125134,2125135
2125137,625845,True,Wed Nov 08 20:53:40 +0000 2017,@AppleSupport I’ve tried them all and taken to the store and have gotten 0 results,2125138,2125136,2125135
2125138,AppleSupport,False,Wed Nov 08 21:04:29 +0000 2017,@625845 Thanks for trying. Please send us a DM and we'll continue this conversation there. https://t.co/GDrqU22YpT,,2125137,2125135
2125771,626010,True,Wed Nov 08 04:36:26 +0000 2017,Hey @115858 can you fix this I️ ?,2125769,,2125771
2125769,AppleSupport,False,Wed Nov 08 14:04:30 +0000 2017,@626010 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2125770,2125771,2125771
2125770,626010,True,Wed Nov 08 18:21:20 +0000 2017,@AppleSupport Thank you 🙏🏾,,2125769,2125771
2125985,626066,True,Wed Nov 08 17:23:07 +0000 2017,@115858 CAN YOU FIX THIS PROBLEM SO WHEN I SAY I IT DOESNT GO I️ I️ I️ I️ COME ON,2125984,,2125985
2125984,AppleSupport,False,Wed Nov 08 18:47:01 +0000 2017,@626066 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,2125985,2125985
2127269,543449,True,Wed Nov 08 15:27:44 +0000 2017,@115858 please correct the keyboard issue- #annoyed,2127267,,2127269
